vote_ID,year,from_country,to_country,points
V11279,2015,Norway,Georgia,0
V11280,2015,Norway,Azerbaijan,0
V11281,2015,Norway,Montenegro,0
V11282,2015,Norway,Slovenia,1
V11283,2015,Norway,Romania,0
V11284,2015,Norway,Armenia,0
V11285,2015,Norway,Albania,0
V11286,2015,Norway,Lithuania,6
V11287,2015,Norway,Greece,0
V11288,2015,Norway,Hungary,0
V11289,2015,Norway,Spain,0
V11290,2015,Norway,Cyprus,0
V11291,2015,Norway,Poland,0
V11292,2015,Norway,United Kingdom,0
V11293,2015,Norway,France,0
V11294,2015,Norway,Austria,0
V11295,2015,Norway,Germany,0
V11296,2016,Norway,Ukraine,8
V11297,2016,Norway,Australia,18
V11298,2016,Norway,Russia,6
V11299,2016,Norway,Bulgaria,13
V11300,2016,Norway,Sweden,7
V11301,2016,Norway,France,1
V11302,2016,Norway,Armenia,0
V11303,2016,Norway,Poland,11
V11304,2016,Norway,Lithuania,14
V11305,2016,Norway,Belgium,7
V11306,2016,Norway,Netherlands,6
V11307,2016,Norway,Malta,0
V11308,2016,Norway,Austria,0
V11309,2016,Norway,Israel,3
V11310,2016,Norway,Latvia,3
V11311,2016,Norway,Italy,12
V11312,2016,Norway,Azerbaijan,0
V11313,2016,Norway,Serbia,0
V11314,2016,Norway,Hungary,0
V11315,2016,Norway,Georgia,0
V11316,2016,Norway,Cyprus,0
V11317,2016,Norway,Spain,7
V11318,2016,Norway,Croatia,0
V11319,2016,Norway,United Kingdom,0
V11320,2016,Norway,Czech Republic,0
V11321,2016,Norway,Germany,0
V11322,2017,Norway,Portugal,22
V11323,2017,Norway,Bulgaria,20
V11324,2017,Norway,Moldova,8
V11325,2017,Norway,Belgium,7
V11326,2017,Norway,Sweden,11
V11327,2017,Norway,Italy,9
V11328,2017,Norway,Romania,10
V11329,2017,Norway,Hungary,4
V11330,2017,Norway,Australia,3
V11331,2017,Norway,Norway,0
V11332,2017,Norway,Netherlands,4
V11333,2017,Norway,France,0
V11334,2017,Norway,Croatia,1
V11335,2017,Norway,Azerbaijan,0
V11336,2017,Norway,United Kingdom,1
V11337,2017,Norway,Austria,0
V11338,2017,Norway,Belarus,0
V11339,2017,Norway,Armenia,0
V11340,2017,Norway,Greece,0
V11341,2017,Norway,Denmark,8
V11342,2017,Norway,Cyprus,0
V11343,2017,Norway,Poland,3
V11344,2017,Norway,Israel,5
V11345,2017,Norway,Ukraine,0
V11346,2017,Norway,Germany,0
V11347,2017,Norway,Spain,0
V11348,2018,Norway,Israel,7
V11349,2018,Norway,Cyprus,7
V11350,2018,Norway,Austria,16
V11351,2018,Norway,Germany,18
V11352,2018,Norway,Italy,0
V11353,2018,Norway,Czech Republic,4
V11354,2018,Norway,Sweden,13
V11355,2018,Norway,Estonia,0
V11356,2018,Norway,Denmark,10
V11357,2018,Norway,Moldova,0
V11358,2018,Norway,Albania,0
V11359,2018,Norway,Lithuania,15
V11360,2018,Norway,France,8
V11361,2018,Norway,Bulgaria,0
V11362,2018,Norway,Norway,0
V11363,2018,Norway,Republic of Ireland,1
V11364,2018,Norway,Ukraine,0
V11365,2018,Norway,Netherlands,9
V11366,2018,Norway,Serbia,0
V11367,2018,Norway,Australia,6
V11368,2018,Norway,Hungary,0
V11369,2018,Norway,Slovenia,0
V11370,2018,Norway,Spain,2
V11371,2018,Norway,United Kingdom,0
V11372,2018,Norway,Finland,0
V11373,2018,Norway,Portugal,0
V11374,2019,Norway,Netherlands,15
V11375,2019,Norway,Italy,10
V11376,2019,Norway,Russia,1
V11377,2019,Norway,Switzerland,12
V11378,2019,Norway,Sweden,20
V11379,2019,Norway,Norway,0
V11380,2019,Norway,North Macedonia,10
V11381,2019,Norway,Azerbaijan,8
V11382,2019,Norway,Australia,4
V11383,2019,Norway,Iceland,10
V11384,2019,Norway,Czech Republic,12
V11385,2019,Norway,Denmark,9
V11386,2019,Norway,Cyprus,1
V11387,2019,Norway,Malta,0
V11388,2019,Norway,Slovenia,0
V11389,2019,Norway,France,0
V11390,2019,Norway,Albania,0
V11391,2019,Norway,Serbia,0
V11392,2019,Norway,San Marino,0
V11393,2019,Norway,Estonia,2
V11394,2019,Norway,Greece,0
V11395,2019,Norway,Spain,0
V11396,2019,Norway,Israel,0
V11397,2019,Norway,Belarus,0
V11398,2019,Norway,Germany,0
V11399,2019,Norway,United Kingdom,2
V11400,2021,Norway,Italy,12
V11401,2021,Norway,France,8
V11402,2021,Norway,Switzerland,9
V11403,2021,Norway,Iceland,12
V11404,2021,Norway,Ukraine,8
V11405,2021,Norway,Finland,6
V11406,2021,Norway,Malta,15
V11407,2021,Norway,Lithuania,12
V11408,2021,Norway,Russia,0
V11409,2021,Norway,Greece,1
V11410,2021,Norway,Bulgaria,6
V11411,2021,Norway,Portugal,0
V11412,2021,Norway,Moldova,0
V11413,2021,Norway,Sweden,18
V11414,2021,Norway,Serbia,0
V11415,2021,Norway,Cyprus,0
V11416,2021,Norway,Israel,8
V11417,2021,Norway,Norway,0
V11418,2021,Norway,Belgium,0
V11419,2021,Norway,Azerbaijan,1
V11420,2021,Norway,Albania,0
V11421,2021,Norway,San Marino,0
V11422,2021,Norway,Netherlands,0
V11423,2021,Norway,Spain,0
V11424,2021,Norway,Germany,0
V11425,2021,Norway,United Kingdom,0
V11426,2022,Norway,Ukraine,15
V11427,2022,Norway,United Kingdom,12
V11428,2022,Norway,Spain,8
V11429,2022,Norway,Sweden,16
V11430,2022,Norway,Serbia,3
V11431,2022,Norway,Italy,0
V11432,2022,Norway,Moldova,4
V11433,2022,Norway,Greece,19
V11434,2022,Norway,Portugal,10
V11435,2022,Norway,Norway,0
V11436,2022,Norway,Netherlands,5
V11437,2022,Norway,Poland,5
V11438,2022,Norway,Estonia,2
V11439,2022,Norway,Lithuania,12
V11440,2022,Norway,Australia,0
V11441,2022,Norway,Azerbaijan,0
V11442,2022,Norway,Switzerland,1
V11443,2022,Norway,Romania,0
V11444,2022,Norway,Belgium,0
V11445,2022,Norway,Armenia,4
V11446,2022,Norway,Finland,0
V11447,2022,Norway,Czech Republic,0
V11448,2022,Norway,Iceland,0
V11449,2022,Norway,France,0
V11450,2022,Norway,Germany,0
V11451,2023,Norway,Sweden,20
V11452,2023,Norway,Finland,24
V11453,2023,Norway,Israel,6
V11454,2023,Norway,Italy,13
V11455,2023,Norway,Norway,0
V11456,2023,Norway,Ukraine,1
V11457,2023,Norway,Belgium,4
V11458,2023,Norway,Estonia,0
V11459,2023,Norway,Australia,5
V11460,2023,Norway,Czech Republic,4
V11461,2023,Norway,Lithuania,0
V11462,2023,Norway,Cyprus,9
V11463,2023,Norway,Croatia,0
V11464,2023,Norway,Armenia,0
V11465,2023,Norway,Austria,0
V11466,2023,Norway,France,8
V11467,2023,Norway,Spain,1
V11468,2023,Norway,Moldova,8
V11469,2023,Norway,Poland,6
V11470,2023,Norway,Switzerland,7
V11471,2023,Norway,Slovenia,0
V11472,2023,Norway,Albania,0
V11473,2023,Norway,Portugal,0
V11474,2023,Norway,Serbia,0
V11475,2023,Norway,United Kingdom,0
V11476,2023,Norway,Germany,0
V11477,2009,Poland,Norway,12
V11478,2009,Poland,Iceland,1
V11479,2009,Poland,Azerbaijan,6
V11480,2009,Poland,Turkey,0
V11481,2009,Poland,United Kingdom,4
V11482,2009,Poland,Estonia,8
V11483,2009,Poland,Greece,0
V11484,2009,Poland,France,0
V11485,2009,Poland,Bosnia and Herzegovina,0
V11486,2009,Poland,Armenia,2
V11487,2009,Poland,Russia,3
V11488,2009,Poland,Ukraine,10
V11489,2009,Poland,Denmark,7
V11490,2009,Poland,Moldova,5
V11491,2009,Poland,Portugal,0
V11492,2009,Poland,Israel,0
V11493,2009,Poland,Albania,0
V11494,2009,Poland,Croatia,0
V11495,2009,Poland,Romania,0
V11496,2009,Poland,Germany,0
V11497,2009,Poland,Sweden,0
V11498,2009,Poland,Malta,0
V11499,2009,Poland,Lithuania,0
V11500,2009,Poland,Spain,0
V11501,2009,Poland,Finland,0
V11502,2010,Poland,Germany,7
V11503,2010,Poland,Turkey,0
V11504,2010,Poland,Romania,6
V11505,2010,Poland,Denmark,12
V11506,2010,Poland,Azerbaijan,8
V11507,2010,Poland,Belgium,10
V11508,2010,Poland,Armenia,5
V11509,2010,Poland,Greece,1
V11510,2010,Poland,Georgia,4
V11511,2010,Poland,Ukraine,3
V11512,2010,Poland,Russia,0
V11513,2010,Poland,France,0
V11514,2010,Poland,Serbia,0
V11515,2010,Poland,Israel,0
V11516,2010,Poland,Spain,0
V11517,2010,Poland,Albania,2
V11518,2010,Poland,Bosnia and Herzegovina,0
V11519,2010,Poland,Portugal,0
V11520,2010,Poland,Iceland,0
V11521,2010,Poland,Norway,0
V11522,2010,Poland,Cyprus,0
V11523,2010,Poland,Moldova,0
V11524,2010,Poland,Republic of Ireland,0
V11525,2010,Poland,Belarus,0
V11526,2010,Poland,United Kingdom,0
V11527,2011,Poland,Azerbaijan,8
V11528,2011,Poland,Italy,10
V11529,2011,Poland,Sweden,0
V11530,2011,Poland,Ukraine,2
V11531,2011,Poland,Denmark,3
V11532,2011,Poland,Bosnia and Herzegovina,0
V11533,2011,Poland,Greece,0
V11534,2011,Poland,Republic of Ireland,1
V11535,2011,Poland,Georgia,7
V11536,2011,Poland,Germany,4
V11537,2011,Poland,United Kingdom,0
V11538,2011,Poland,Moldova,0
V11539,2011,Poland,Slovenia,0
V11540,2011,Poland,Serbia,6
V11541,2011,Poland,France,0
V11542,2011,Poland,Russia,0
V11543,2011,Poland,Romania,0
V11544,2011,Poland,Austria,0
V11545,2011,Poland,Lithuania,12
V11546,2011,Poland,Iceland,0
V11547,2011,Poland,Finland,5
V11548,2011,Poland,Hungary,0
V11549,2011,Poland,Spain,0
V11550,2011,Poland,Estonia,0
V11551,2011,Poland,Switzerland,0
V11552,2014,Poland,Austria,0
V11553,2014,Poland,Netherlands,12
V11554,2014,Poland,Sweden,4
V11555,2014,Poland,Armenia,1
V11556,2014,Poland,Hungary,0
V11557,2014,Poland,Ukraine,5
V11558,2014,Poland,Russia,0
V11559,2014,Poland,Norway,7
V11560,2014,Poland,Denmark,6
V11561,2014,Poland,Spain,2
V11562,2014,Poland,Finland,3
V11563,2014,Poland,Romania,0
V11564,2014,Poland,Switzerland,10
V11565,2014,Poland,Poland,0
V11566,2014,Poland,Iceland,0
V11567,2014,Poland,Belarus,0
V11568,2014,Poland,United Kingdom,0
V11569,2014,Poland,Germany,8
V11570,2014,Poland,Montenegro,0
V11571,2014,Poland,Greece,0
V11572,2014,Poland,Italy,0
V11573,2014,Poland,Azerbaijan,0
V11574,2014,Poland,Malta,0
V11575,2014,Poland,San Marino,0
V11576,2014,Poland,Slovenia,0
V11577,2014,Poland,France,0
V11578,2015,Poland,Sweden,12
V11579,2015,Poland,Russia,6
V11580,2015,Poland,Italy,7
V11581,2015,Poland,Belgium,5
V11582,2015,Poland,Australia,8
V11583,2015,Poland,Latvia,10
V11584,2015,Poland,Estonia,2
V11585,2015,Poland,Norway,3
V11586,2015,Poland,Israel,4
V11587,2015,Poland,Serbia,0
V11588,2015,Poland,Georgia,0
V11589,2015,Poland,Azerbaijan,0
V11590,2015,Poland,Montenegro,0
V11591,2015,Poland,Slovenia,1
V11592,2015,Poland,Romania,0
V11593,2015,Poland,Armenia,0
V11594,2015,Poland,Albania,0
V11595,2015,Poland,Lithuania,0
V11596,2015,Poland,Greece,0
V11597,2015,Poland,Hungary,0
V11598,2015,Poland,Spain,0
V11599,2015,Poland,Cyprus,0
V11600,2015,Poland,Poland,0
V11601,2015,Poland,United Kingdom,0
V11602,2015,Poland,France,0
V11603,2015,Poland,Austria,0
V11604,2015,Poland,Germany,0
V11605,2016,Poland,Ukraine,24
V11606,2016,Poland,Australia,17
V11607,2016,Poland,Russia,8
V11608,2016,Poland,Bulgaria,6
V11609,2016,Poland,Sweden,10
V11610,2016,Poland,France,1
V11611,2016,Poland,Armenia,2
V11612,2016,Poland,Poland,0
V11613,2016,Poland,Lithuania,2
V11614,2016,Poland,Belgium,0
V11615,2016,Poland,Netherlands,0
V11616,2016,Poland,Malta,0
V11617,2016,Poland,Austria,4
V11618,2016,Poland,Israel,7
V11619,2016,Poland,Latvia,11
V11620,2016,Poland,Italy,0
V11621,2016,Poland,Azerbaijan,0
V11622,2016,Poland,Serbia,0
V11623,2016,Poland,Hungary,6
V11624,2016,Poland,Georgia,8
V11625,2016,Poland,Cyprus,1
V11626,2016,Poland,Spain,5
V11627,2016,Poland,Croatia,0
V11628,2016,Poland,United Kingdom,0
V11629,2016,Poland,Czech Republic,4
V11630,2016,Poland,Germany,0
V11631,2017,Poland,Portugal,22
V11632,2017,Poland,Bulgaria,14
V11633,2017,Poland,Moldova,6
V11634,2017,Poland,Belgium,22
V11635,2017,Poland,Sweden,7
V11636,2017,Poland,Italy,0
V11637,2017,Poland,Romania,7
V11638,2017,Poland,Hungary,5
V11639,2017,Poland,Australia,7
V11640,2017,Poland,Norway,3
V11641,2017,Poland,Netherlands,8
V11642,2017,Poland,France,0
V11643,2017,Poland,Croatia,1
V11644,2017,Poland,Azerbaijan,1
V11645,2017,Poland,United Kingdom,5
V11646,2017,Poland,Austria,0
V11647,2017,Poland,Belarus,4
V11648,2017,Poland,Armenia,2
V11649,2017,Poland,Greece,0
V11650,2017,Poland,Denmark,0
V11651,2017,Poland,Cyprus,0
V11652,2017,Poland,Poland,0
V11653,2017,Poland,Israel,0
V11654,2017,Poland,Ukraine,2
V11655,2017,Poland,Germany,0
V11656,2017,Poland,Spain,0
V11657,2018,Poland,Israel,10
V11658,2018,Poland,Cyprus,8
V11659,2018,Poland,Austria,12
V11660,2018,Poland,Germany,11
V11661,2018,Poland,Italy,5
V11662,2018,Poland,Czech Republic,4
V11663,2018,Poland,Sweden,6
V11664,2018,Poland,Estonia,0
V11665,2018,Poland,Denmark,6
V11666,2018,Poland,Moldova,0
V11667,2018,Poland,Albania,7
V11668,2018,Poland,Lithuania,1
V11669,2018,Poland,France,3
V11670,2018,Poland,Bulgaria,2
V11671,2018,Poland,Norway,0
V11672,2018,Poland,Republic of Ireland,7
V11673,2018,Poland,Ukraine,12
V11674,2018,Poland,Netherlands,8
V11675,2018,Poland,Serbia,0
V11676,2018,Poland,Australia,4
V11677,2018,Poland,Hungary,10
V11678,2018,Poland,Slovenia,0
V11679,2018,Poland,Spain,0
V11680,2018,Poland,United Kingdom,0
V11681,2018,Poland,Finland,0
V11682,2018,Poland,Portugal,0
V11683,2019,Poland,Netherlands,10
V11684,2019,Poland,Italy,7
V11685,2019,Poland,Russia,3
V11686,2019,Poland,Switzerland,5
V11687,2019,Poland,Sweden,0
V11688,2019,Poland,Norway,9
V11689,2019,Poland,North Macedonia,8
V11690,2019,Poland,Azerbaijan,4
V11691,2019,Poland,Australia,18
V11692,2019,Poland,Iceland,15
V11693,2019,Poland,Czech Republic,1
V11694,2019,Poland,Denmark,5
V11695,2019,Poland,Cyprus,0
V11696,2019,Poland,Malta,4
V11697,2019,Poland,Slovenia,14
V11698,2019,Poland,France,6
V11699,2019,Poland,Albania,0
V11700,2019,Poland,Serbia,7
V11701,2019,Poland,San Marino,0
V11702,2019,Poland,Estonia,0
V11703,2019,Poland,Greece,0
V11704,2019,Poland,Spain,0
V11705,2019,Poland,Israel,0
V11706,2019,Poland,Belarus,0
V11707,2019,Poland,Germany,0
V11708,2019,Poland,United Kingdom,0
V11709,2021,Poland,Italy,15
V11710,2021,Poland,France,5
V11711,2021,Poland,Switzerland,14
V11712,2021,Poland,Iceland,18
V11713,2021,Poland,Ukraine,12
V11714,2021,Poland,Finland,8
V11715,2021,Poland,Malta,4
V11716,2021,Poland,Lithuania,4
V11717,2021,Poland,Russia,3
V11718,2021,Poland,Greece,0
V11719,2021,Poland,Bulgaria,0
V11720,2021,Poland,Portugal,8
V11721,2021,Poland,Moldova,0
V11722,2021,Poland,Sweden,1
V11723,2021,Poland,Serbia,0
V11724,2021,Poland,Cyprus,0
V11725,2021,Poland,Israel,6
V11726,2021,Poland,Norway,3
V11727,2021,Poland,Belgium,3
V11728,2021,Poland,Azerbaijan,0
V11729,2021,Poland,Albania,0
V11730,2021,Poland,San Marino,12
V11731,2021,Poland,Netherlands,0
V11732,2021,Poland,Spain,0
V11733,2021,Poland,Germany,0
V11734,2021,Poland,United Kingdom,0
V11735,2022,Poland,Ukraine,24
V11736,2022,Poland,United Kingdom,11
V11737,2022,Poland,Spain,7
V11738,2022,Poland,Sweden,20
V11739,2022,Poland,Serbia,5
V11740,2022,Poland,Italy,4
V11741,2022,Poland,Moldova,7
V11742,2022,Poland,Greece,2
V11743,2022,Poland,Portugal,8
V11744,2022,Poland,Norway,4
V11745,2022,Poland,Netherlands,3
V11746,2022,Poland,Poland,0
V11747,2022,Poland,Estonia,8
V11748,2022,Poland,Lithuania,2
V11749,2022,Poland,Australia,6
V11750,2022,Poland,Azerbaijan,0
V11751,2022,Poland,Switzerland,5
V11752,2022,Poland,Romania,0
V11753,2022,Poland,Belgium,0
V11754,2022,Poland,Armenia,0
V11755,2022,Poland,Finland,0
V11756,2022,Poland,Czech Republic,0
V11757,2022,Poland,Iceland,0
V11758,2022,Poland,France,0
V11759,2022,Poland,Germany,0
V11760,2023,Poland,Sweden,14
V11761,2023,Poland,Finland,10
V11762,2023,Poland,Israel,17
V11763,2023,Poland,Italy,6
V11764,2023,Poland,Norway,8
V11765,2023,Poland,Ukraine,12
V11766,2023,Poland,Belgium,5
V11767,2023,Poland,Estonia,8
V11768,2023,Poland,Australia,4
V11769,2023,Poland,Czech Republic,3
V11770,2023,Poland,Lithuania,4
V11771,2023,Poland,Cyprus,14
V11772,2023,Poland,Croatia,6
V11773,2023,Poland,Armenia,1
V11774,2023,Poland,Austria,0
V11775,2023,Poland,France,0
V11776,2023,Poland,Spain,0
V11777,2023,Poland,Moldova,0
V11778,2023,Poland,Poland,0
V11779,2023,Poland,Switzerland,2
V11780,2023,Poland,Slovenia,2
V11781,2023,Poland,Albania,0
V11782,2023,Poland,Portugal,0
V11783,2023,Poland,Serbia,0
V11784,2023,Poland,United Kingdom,0
V11785,2023,Poland,Germany,0
V11786,2009,Portugal,Norway,5
V11787,2009,Portugal,Iceland,8
V11788,2009,Portugal,Azerbaijan,0
V11789,2009,Portugal,Turkey,3
V11790,2009,Portugal,United Kingdom,10
V11791,2009,Portugal,Estonia,0
V11792,2009,Portugal,Greece,0
V11793,2009,Portugal,France,0
V11794,2009,Portugal,Bosnia and Herzegovina,0
V11795,2009,Portugal,Armenia,4
V11796,2009,Portugal,Russia,0
V11797,2009,Portugal,Ukraine,6
V11798,2009,Portugal,Denmark,0
V11799,2009,Portugal,Moldova,12
V11800,2009,Portugal,Portugal,0
V11801,2009,Portugal,Israel,0
V11802,2009,Portugal,Albania,0
V11803,2009,Portugal,Croatia,0
V11804,2009,Portugal,Romania,2
V11805,2009,Portugal,Germany,1
V11806,2009,Portugal,Sweden,0
V11807,2009,Portugal,Malta,0
V11808,2009,Portugal,Lithuania,0
V11809,2009,Portugal,Spain,7
V11810,2009,Portugal,Finland,0
V11811,2010,Portugal,Germany,1
V11812,2010,Portugal,Turkey,0
V11813,2010,Portugal,Romania,10
V11814,2010,Portugal,Denmark,4
V11815,2010,Portugal,Azerbaijan,0
V11816,2010,Portugal,Belgium,5
V11817,2010,Portugal,Armenia,0
V11818,2010,Portugal,Greece,8
V11819,2010,Portugal,Georgia,0
V11820,2010,Portugal,Ukraine,0
V11821,2010,Portugal,Russia,2
V11822,2010,Portugal,France,7
V11823,2010,Portugal,Serbia,0
V11824,2010,Portugal,Israel,0
V11825,2010,Portugal,Spain,12
V11826,2010,Portugal,Albania,0
V11827,2010,Portugal,Bosnia and Herzegovina,0
V11828,2010,Portugal,Portugal,0
V11829,2010,Portugal,Iceland,0
V11830,2010,Portugal,Norway,3
V11831,2010,Portugal,Cyprus,0
V11832,2010,Portugal,Moldova,6
V11833,2010,Portugal,Republic of Ireland,0
V11834,2010,Portugal,Belarus,0
V11835,2010,Portugal,United Kingdom,0
V11836,2011,Portugal,Azerbaijan,8
V11837,2011,Portugal,Italy,10
V11838,2011,Portugal,Sweden,0
V11839,2011,Portugal,Ukraine,7
V11840,2011,Portugal,Denmark,0
V11841,2011,Portugal,Bosnia and Herzegovina,0
V11842,2011,Portugal,Greece,0
V11843,2011,Portugal,Republic of Ireland,6
V11844,2011,Portugal,Georgia,0
V11845,2011,Portugal,Germany,0
V11846,2011,Portugal,United Kingdom,3
V11847,2011,Portugal,Moldova,5
V11848,2011,Portugal,Slovenia,1
V11849,2011,Portugal,Serbia,0
V11850,2011,Portugal,France,2
V11851,2011,Portugal,Russia,0
V11852,2011,Portugal,Romania,0
V11853,2011,Portugal,Austria,0
V11854,2011,Portugal,Lithuania,0
V11855,2011,Portugal,Iceland,4
V11856,2011,Portugal,Finland,0
V11857,2011,Portugal,Hungary,0
V11858,2011,Portugal,Spain,12
V11859,2011,Portugal,Estonia,0
V11860,2011,Portugal,Switzerland,0
V11861,2012,Portugal,Sweden,3
V11862,2012,Portugal,Russia,8
V11863,2012,Portugal,Serbia,5
V11864,2012,Portugal,Azerbaijan,0
V11865,2012,Portugal,Albania,0
V11866,2012,Portugal,Estonia,7
V11867,2012,Portugal,Turkey,0
V11868,2012,Portugal,Germany,10
V11869,2012,Portugal,Italy,2
V11870,2012,Portugal,Spain,12
V11871,2012,Portugal,Moldova,6
V11872,2012,Portugal,Romania,4
V11873,2012,Portugal,North Macedonia,0
V11874,2012,Portugal,Lithuania,0
V11875,2012,Portugal,Ukraine,1
V11876,2012,Portugal,Cyprus,0
V11877,2012,Portugal,Greece,0
V11878,2012,Portugal,Bosnia and Herzegovina,0
V11879,2012,Portugal,Republic of Ireland,0
V11880,2012,Portugal,Iceland,0
V11881,2012,Portugal,Malta,0
V11882,2012,Portugal,France,0
V11883,2012,Portugal,Denmark,0
V11884,2012,Portugal,Hungary,0
V11885,2012,Portugal,United Kingdom,0
V11886,2012,Portugal,Norway,0
V11887,2014,Portugal,Austria,12
V11888,2014,Portugal,Netherlands,10
V11889,2014,Portugal,Sweden,8
V11890,2014,Portugal,Armenia,4
V11891,2014,Portugal,Hungary,6
V11892,2014,Portugal,Ukraine,0
V11893,2014,Portugal,Russia,2
V11894,2014,Portugal,Norway,3
V11895,2014,Portugal,Denmark,5
V11896,2014,Portugal,Spain,0
V11897,2014,Portugal,Finland,0
V11898,2014,Portugal,Romania,1
V11899,2014,Portugal,Switzerland,7
V11900,2014,Portugal,Poland,0
V11901,2014,Portugal,Iceland,0
V11902,2014,Portugal,Belarus,0
V11903,2014,Portugal,United Kingdom,0
V11904,2014,Portugal,Germany,0
V11905,2014,Portugal,Montenegro,0
V11906,2014,Portugal,Greece,0
V11907,2014,Portugal,Italy,0
V11908,2014,Portugal,Azerbaijan,0
V11909,2014,Portugal,Malta,0
V11910,2014,Portugal,San Marino,0
V11911,2014,Portugal,Slovenia,0
V11912,2014,Portugal,France,0
V11913,2015,Portugal,Sweden,8
V11914,2015,Portugal,Russia,10
V11915,2015,Portugal,Italy,12
V11916,2015,Portugal,Belgium,5
V11917,2015,Portugal,Australia,0
V11918,2015,Portugal,Latvia,2
V11919,2015,Portugal,Estonia,1
V11920,2015,Portugal,Norway,6
V11921,2015,Portugal,Israel,7
V11922,2015,Portugal,Serbia,0
V11923,2015,Portugal,Georgia,0
V11924,2015,Portugal,Azerbaijan,0
V11925,2015,Portugal,Montenegro,0
V11926,2015,Portugal,Slovenia,0
V11927,2015,Portugal,Romania,4
V11928,2015,Portugal,Armenia,0
V11929,2015,Portugal,Albania,0
V11930,2015,Portugal,Lithuania,0
V11931,2015,Portugal,Greece,0
V11932,2015,Portugal,Hungary,0
V11933,2015,Portugal,Spain,3
V11934,2015,Portugal,Cyprus,0
V11935,2015,Portugal,Poland,0
V11936,2015,Portugal,United Kingdom,0
V11937,2015,Portugal,France,0
V11938,2015,Portugal,Austria,0
V11939,2015,Portugal,Germany,0
V11940,2017,Portugal,Portugal,0
V11941,2017,Portugal,Bulgaria,8
